0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
100
1740
1830
90
90
90
100
1850
1860
1850
1900
10
0
0
0
0
0
0
0
0
0
0
0
0
0
10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1840
1830
1840
1850
1830
1850
1860
0
10
0
0
0
0
0
0
0
0
