0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
-3.98
-11.16
-17.27
-24.83
-32.46
-41.04
-76.30
-192.72
-270.34
-121.95
-84.21
-56.06
-49.46
-52.11
-53.79
-55.21
-60.08
-65.32
-71.66
-67.66
-68.24
-65.74
-73.79
-86.05
-100.59
-126.14
-188.58
-202.54
-164.79
-339.35
-451.97
-441.76
-415.26
-407.30
-350.60
-275.04
-160.92
-170.73
-144.20
-94.36
-52.31
-22.21
-7.52
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
