0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-5.6845
-23.98325
-65762
-126911
-187.44775
-245.95625
-298511
-353.78575
-402367
-445.92325
-491.09025
-527424
-552.06725
-583103
-608.4645
-637.6495
-667.43325
-678.91825
-686.1405
-694202
-655549
-380.00825
-112.56225
-84.3245
-326.95275
-570.63975
-618.51875
-628.92775
-613.06725
-580.21225
-555307
-513.70025
-479.50375
-441.95775
-401849
-356152
-300.68575
-240.76275
-182.15675
-122.8785
-63.1975
-23332
-5405
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
