80
590
80
590
0
730
0
830
0
860
0
920
0
950
0
970
0
540
930
90
820
100
0
540
920
100
0
830
0
620
80
1040
80
580
80
630
80
650
90
0
990
0
1050
0
1010
0
880
80
900
80
110
80
1020
80
980
100
0
630
0
680
0
1030
0
590
80
1010
80
1030
80
990
80
710
80
1000
80
560
80
1020
80
750
80
920
80
990
0
820
0
1010
0
980
0
1000
710
100
590
90
